SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
144456,7,FF07RKNA00,Kenai National Wildlife Refuge,Gypsophila elegans,Gypsophila elegans M. Bieb.,20291,111012,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Caryophyllaceae,Species,Gypsophila,showy baby's-breath,884479,Present,,,,Non-native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/4051613,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:43:34 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:37 AM
144363,7,FF07RKNA00,Kenai National Wildlife Refuge,Geum macrophyllum var. macrophyllum,Geum macrophyllum var. macrophyllum Willd.,195824,106580,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Variety,Geum,Largeleaf avens,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:42:50 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:42:50 PM
144364,7,FF07RKNA00,Kenai National Wildlife Refuge,Galeopsis,Galeopsis L.,196115,108241,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Lamiales,,Lamiaceae,Genus,Galeopsis,,135605,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:42:50 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:42:51 PM
144394,7,FF07RKNA00,Kenai National Wildlife Refuge,Portulacaceae,Portulacaceae,20375,108744,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Portulacaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:43:08 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:43:08 PM
144395,7,FF07RKNA00,Kenai National Wildlife Refuge,Claytonia,Claytonia L.,20376,108755,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Montiaceae,Genus,Claytonia,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:43:08 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:43:08 PM
144496,7,FF07RKNA00,Kenai National Wildlife Refuge,Minuartia arctica,Minuartia arctica (Steven ex Ser.) Graebn.,19980,111441,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Caryophyllaceae,Species,Minuartia,Arctic stitchwort,"169166, 187363",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:43:52 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:43:54 PM
144555,7,FF07RKNA00,Kenai National Wildlife Refuge,Suaeda,Suaeda Forssk. ex J.F. Gmel.,20659,111936,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Amaranthaceae,Genus,Suaeda,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:44:15 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:44:15 PM
144559,7,FF07RKNA00,Kenai National Wildlife Refuge,Minuartia rubella,Minuartia rubella (Wahlenb.) Hiern,19983,112278,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Caryophyllaceae,Species,Minuartia,beautiful sandwort,"169252, 169262, 205061, 220339, 220341, 229471",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:670,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:44:17 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
144803,7,FF07RKNA00,Kenai National Wildlife Refuge,Poa glauca,Poa glauca Vahl,41084,147332,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Species,Poa,glaucous bluegrass,"147343, 167550, 192035, 205231, 205867, 233539, 774802, 774816, 774819, 809379, 809392, 809393, 809394, 809417, 809418, 809419, 809420, 809422, 809825, 809826, 809827, 809828, 809854, 809855, 871445, 875998, 876032, 876039, 876057, 876061, 876097, 876131, 876155, 876180, 876217, 876230, 876524, 876580, 876581, 876606, 882324, 882851, 890529",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:1447, http://arctos.database.museum/guid/KNWR:Herb:1448, http://arctos.database.museum/guid/KNWR:Herb:628",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:45:57 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:41 AM
145062,7,FF07RKNA00,Kenai National Wildlife Refuge,Veratrum,Veratrum L.,42756,150376,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Liliales,,Melanthiaceae,Genus,Veratrum,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:48:19 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:48:19 PM
145071,7,FF07RKNA00,Kenai National Wildlife Refuge,Carex utriculata,Carex utriculata Boott,501288,151292,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Species,Carex,Northwest territory sedge,"145341, 221843, 223902",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:48:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:48:23 PM
145080,7,FF07RKNA00,Kenai National Wildlife Refuge,Trichophorum,Trichophorum Pers.,500922,152824,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Cyperaceae,Genus,Trichophorum,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:48:25 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:48:25 PM
145339,7,FF07RKNA00,Kenai National Wildlife Refuge,Cytisus scoparius,Cytisus scoparius (L.) Link,501966,156251,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Fabales,,Fabaceae,Species,Cytisus,Scotch broom,129935,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,1,,,Script: Mark_Laker@fws.gov,6/5/2019 7:50:49 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:50:49 PM
145346,7,FF07RKNA00,Kenai National Wildlife Refuge,Elymus trachycaulus,Elymus trachycaulus (Link) Gould ex Shinners,502282,156082,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Species,Elymus,Slender wheatgrass,"141869, 195652, 204214, 216791, 216821, 776360, 776362, 812993, 868029, 868030, 869592, 872459, 873645, 875051, 875417, 878383, 878404, 878405, 882895",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:50:51 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:51:02 PM
145488,7,FF07RKNA00,Kenai National Wildlife Refuge,Pedicularis macrodonta,Pedicularis macrodonta Richardson,504164,158627,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Lamiales,,Orobanchaceae,Species,Pedicularis,Muskeg lousewort,229824,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:610, http://arctos.database.museum/guid/KNWR:Herb:653",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:51:58 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:41 AM
145595,7,FF07RKNA00,Kenai National Wildlife Refuge,Hieracium caespitosum,Hieracium caespitosum Dumort.,503009,161162,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Hieracium,Meadow hawkweed,143013,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:52:39 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:52:39 PM
145776,7,FF07RKNA00,Kenai National Wildlife Refuge,Vaccinium oxycoccos,Vaccinium oxycoccos L.,505635,163570,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Vaccinium,Small cranberry,"127739, 127753, 127756, 191738, 191740, 191745, 191747, 191749, 191751, 191753, 191755, 198067, 208095, 235615, 235617, 235619, 237930, 237932, 237934, 784052, 886298",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/1371259,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:53:56 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:42 AM
145907,7,FF07RKNA00,Kenai National Wildlife Refuge,Botrychium boreale,Botrychium boreale Milde,17176,81411,Plants,Vascular Plant,Plantae,Tracheophyta,Polypodiopsida,Ophioglossidae,,Ophioglossales,,Ophioglossaceae,Species,Botrychium,northern moonwort,886423,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:54:49 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:54:50 PM
145910,7,FF07RKNA00,Kenai National Wildlife Refuge,Rumex longifolius,Rumex longifolius DC.,504913,165147,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Polygonaceae,Species,Rumex,Dooryard dock,118365,Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:6751,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:54:50 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:42 AM
145940,7,FF07RKNA00,Kenai National Wildlife Refuge,Arctous rubra,Arctous rubra (Rehder & Wilson) Nakai,509025,169155,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Arctous,red fruit bearberry,"127192, 169153, 219354, 94852",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:55:01 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:55:03 PM
145950,7,FF07RKNA00,Kenai National Wildlife Refuge,Lycopodium lagopus,Lycopodium lagopus (Laest. ex Hartm.) G. Zinserl. ex Kuzen.,507548,169612,Plants,Vascular Plant,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiidae,,Lycopodiales,,Lycopodiaceae,Species,Lycopodium,one-cone clubmoss,"205565, 205567, 230266, 230269, 230273, 230275",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:55:05 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:55:08 PM
145851,7,FF07RKNA00,Kenai National Wildlife Refuge,Equisetum pratense,Equisetum pratense Ehrh.,17159,80552,Plants,Vascular Plant,Plantae,Tracheophyta,Polypodiopsida,Equisetidae,,Equisetales,,Equisetaceae,Species,Equisetum,Meadow horsetail,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:54:26 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:54:26 PM
146026,7,FF07RKNA00,Kenai National Wildlife Refuge,Rhododendron groenlandicum,Rhododendron groenlandicum (Oeder) Kron & Judd,520050,193215,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Rhododendron,bog Labrador tea,"127674, 204432, 232369",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:55:36 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:55:38 PM
146045,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix niphoclada,Salix niphoclada Rydb.,520860,197242,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Barrenground willow,"119716, 196205, 197233, 208650, 220147, 234125, 236002, 236004, 236006, 238098, 293713",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:55:44 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:55:49 PM
146819,7,FF07RKNA00,Kenai National Wildlife Refuge,Polygonaceae,Polygonaceae,20842,115961,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Polygonaceae,Family,,,"774968, 774969, 774970, 774971",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:01:49 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:01:53 PM
146956,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix glauca,Salix glauca L.,22482,119682,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Grayleaf willow,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:587, http://arctos.database.museum/guid/KNWR:Herb:616, http://arctos.database.museum/guid/KNWR:Herb:617, http://arctos.database.museum/guid/KNWR:Herb:644, http://arctos.database.museum/guid/KNWR:Herb:645",,,,Script: Mark_Laker@fws.gov,6/5/2019 8:02:48 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
147684,7,FF07RKNA00,Kenai National Wildlife Refuge,Chenopodium album,Chenopodium album L.,20592,117716,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Amaranthaceae,Species,Chenopodium,lambsquarters,"118697, 171441, 172123, 177187, 177208, 205619, 208564, 208568, 208571, 209274, 209276, 216343, 216931, 222506, 222510, 223370",Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:8868, http://arctos.database.museum/guid/KNWR:Herb:8869",All C. album records now considered C. album ssp. album by AKEPIC. This is not accepted by ITIS.,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:25 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
147578,7,FF07RKNA00,Kenai National Wildlife Refuge,Rumex acetosella,Rumex acetosella L.,20934,115834,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Polygonaceae,Species,Rumex,common sheep sorrel,"117350, 167759, 167768, 168456, 193556, 208608, 236637, 236639",Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:06:47 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:06:50 PM
147711,7,FF07RKNA00,Kenai National Wildlife Refuge,Harrimanella hypnoides,Harrimanella hypnoides (L.) Coville,23669,119297,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Harrimanella,mossplant,176955,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:34 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:35 PM
147713,7,FF07RKNA00,Kenai National Wildlife Refuge,Menziesia,Menziesia Sm.,23683,119313,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Menziesia,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:35 PM
147714,7,FF07RKNA00,Kenai National Wildlife Refuge,Menziesia ferruginea,Menziesia ferruginea Sm.,23684,119314,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Menziesia,Rusty menzesia,"184987, 206203, 234647",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:37 PM
147718,7,FF07RKNA00,Kenai National Wildlife Refuge,Phyllodoce,Phyllodoce Salisb.,23692,119323,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Phyllodoce,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:37 PM
147719,7,FF07RKNA00,Kenai National Wildlife Refuge,Phyllodoce aleutica,Phyllodoce aleutica (Spreng.) Heller,23693,119324,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Phyllodoce,Aleutian mountainheath,783984,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:07:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:07:38 PM
147812,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix pulchra,Salix pulchra Cham.,22488,119688,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Tealeaf willow,"120449, 193351, 208689, 236058, 236066, 236087, 236089, 236091, 237998, 238052, 239482",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Herb:20860,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:08:11 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
147824,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix reticulata,Salix reticulata L.,22489,119689,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Netleaf willow,"119691, 119692, 197260, 208693, 236769, 236771, 236777, 236781",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:10343,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:08:16 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
147860,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix alaxensis,Salix alaxensis (Andersson) Coville,22497,119698,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Feltleaf willow,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:630, http://arctos.database.museum/guid/KNWR:Herb:649",,,,Script: Mark_Laker@fws.gov,6/5/2019 8:08:29 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:29 AM
148021,7,FF07RKNA00,Kenai National Wildlife Refuge,Empetrum,Empetrum L.,23742,120183,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Empetrum,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:09:38 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:09:38 PM
148082,7,FF07RKNA00,Kenai National Wildlife Refuge,Empetrum nigrum,Empetrum nigrum L.,23743,120184,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Empetrum,Black crowberry,"120185, 156107, 178137, 200382, 200384, 200386, 200388, 205410, 205412, 224467, 224469, 224471, 224473, 224475",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:720,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:10:04 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:30 AM
148097,7,FF07RKNA00,Kenai National Wildlife Refuge,Pyrola,Pyrola L.,23752,120194,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Genus,Pyrola,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:10:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:10:10 PM
148098,7,FF07RKNA00,Kenai National Wildlife Refuge,Pyrola chlorantha,Pyrola chlorantha Sw.,23757,120199,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Ericaceae,Species,Pyrola,greenflowered wintergreen,"195009, 195019, 195032, 235276, 235278, 235280, 235704, 235707",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:10:10 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:10:14 PM
148400,7,FF07RKNA00,Kenai National Wildlife Refuge,Drosera,Drosera L.,22009,125889,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Caryophyllales,,Droseraceae,Genus,Drosera,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:12:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:12:22 PM
148414,7,FF07RKNA00,Kenai National Wildlife Refuge,Violaceae,Violaceae,22023,125905,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Violaceae,Family,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:12:26 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:12:26 PM
148415,7,FF07RKNA00,Kenai National Wildlife Refuge,Viola adunca,Viola adunca Sm.,22032,125915,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Violaceae,Species,Viola,hookedspur violet,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:12:26 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:12:26 PM
148416,7,FF07RKNA00,Kenai National Wildlife Refuge,Sinapis arvensis,Sinapis arvensis L.,23310,125948,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Brassicales,,Brassicaceae,Species,Sinapis,Charlock mustard,"174332, 174347, 221348, 221350, 883727, 883728, 889328",Present,,,,Non-native,Invasive,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:12:26 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:12:30 PM
148437,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix stolonifera,Salix stolonifera Coville,22587,120466,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Sprouting leaf willow,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:12:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:12:35 PM
148327,7,FF07RKNA00,Kenai National Wildlife Refuge,Lupinus nootkatensis,Lupinus nootkatensis Donn ex Sims,26076,125629,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Fabales,,Fabaceae,Species,Lupinus,Nootka lupine,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:11:42 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:11:43 PM
148557,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix bebbiana,Salix bebbiana Sarg.,22507,119710,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,Bebb's willow,"193347, 193376, 208658, 208701, 234795, 234797, 236800, 236802, 236804, 236806, 236865, 236867, 238077, 238079, 238082, 238084, 238086",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:13:29 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:13:36 PM
148807,7,FF07RKNA00,Kenai National Wildlife Refuge,Diapensia lapponica,Diapensia lapponica L.,23792,120238,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ericales,,Diapensiaceae,Species,Diapensia,Pincushion plant,120239,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:15:08 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:15:09 PM
148878,7,FF07RKNA00,Kenai National Wildlife Refuge,Pseudotaxiphyllum elegans,Pseudotaxiphyllum elegans (Brid.) Iwats.,548033,252312,Plants,Non-vascular Plant,Plantae,Bryophyta,Bryopsida,Bryidae,,Hypnales,,Hypnaceae,Species,Pseudotaxiphyllum,elegant pseudotaxiphyllum moss,"254171, 256256, 256258, 256260, 256262, 256264, 256846, 258620, 71980",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:15:40 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:15:45 PM
149511,7,FF07RKNA00,Kenai National Wildlife Refuge,Draba juvenilis,Draba juvenilis Kom.,565140,286485,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Brassicales,,Brassicaceae,Species,Draba,longstalk draba,"122412, 178179",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:20:48 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:20:49 PM
149536,7,FF07RKNA00,Kenai National Wildlife Refuge,Salix myrtillifolia,Salix myrtillifolia Andersson,565482,286623,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Malpighiales,,Salicaceae,Species,Salix,"low blueberry, Willow","193357, 197195, 216512, 234883, 235966, 235969, 236011, 236013",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:21:02 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:21:07 PM
