USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,PARTDETAIL,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12045","Ramalina thrausta","20","United States","Alaska","Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26","USA: Alaska, Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26","7/20/2016","[{""ID"":""28552489"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4496887900","-151.0594831000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12186","Hypogymnia occidentalis","20","United States","Alaska","Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","USA: Alaska, Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","7/29/2016","[{""ID"":""28552771"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4407565800","-151.0602901000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12188","Mycoblastus sanguinarius","20","United States","Alaska","Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","USA: Alaska, Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","7/29/2016","[{""ID"":""28552775"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4407565800","-151.0602901000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12309","Cladonia gracilis subsp. turbinata","20","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","8/9/2016","[{""ID"":""28553017"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4413472900","-151.0876126000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12057","Mycoblastus sanguinarius","20","United States","Alaska","Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","USA: Alaska, Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28","8/9/2016","[{""ID"":""28552513"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4460091900","-151.0963219000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12120","Mycoblastus sanguinarius","20","United States","Alaska","Soldotna, forest 980m south of Headquarters Lake, Slikok watershed project site MG31","USA: Alaska, Soldotna, forest 980m south of Headquarters Lake, Slikok watershed project site MG31","7/29/2016","[{""ID"":""28552639"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4454202300","-151.0689953000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12127","Sphagnum rubellum","20","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","8/9/2016","[{""ID"":""28552653"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4413472900","-151.0876126000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12131","Bryoria fuscescens","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28552661"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12139","Dicranum fuscescens","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28552677"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12134","Chrysothrix candelaris","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28552667"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12136","Cladonia gracilis subsp. turbinata","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28552671"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12020","Cladonia coniocraea","20","United States","Alaska","Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","USA: Alaska, Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","7/26/2016","[{""ID"":""28552439"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4415429700","-151.0967203000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12331","Bryoria inactiva","20","United States","Alaska","Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","USA: Alaska, Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","7/21/2016","[{""ID"":""28553061"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4401603500","-151.0329686000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12192","Peltigera occidentalis","20","United States","Alaska","Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","USA: Alaska, Soldotna, forest 1.5km south of Headquarters Lake, Slikok watershed project site MG39","7/29/2016","[{""ID"":""28552783"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4407565800","-151.0602901000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12147","Lobaria pulmonaria","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28552693"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12023","Cladonia ochrochlora","20","United States","Alaska","Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","USA: Alaska, Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","7/26/2016","[{""ID"":""28552445"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4415429700","-151.0967203000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12083","Peltigera aphthosa","20","United States","Alaska","Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","USA: Alaska, Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","8/9/2016","[{""ID"":""28552565"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4458134800","-151.0872129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12085","Pleurozium schreberi","20","United States","Alaska","Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","USA: Alaska, Soldotna, forest 180m southwest of Nordic Lake, Slikok watershed project site MG29","8/9/2016","[{""ID"":""28552569"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4458134800","-151.0872129000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12259","Ptilidium pulcherrimum","20","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site SK08","USA: Alaska, Soldotna, Ski Hill Road, Slikok watershed project site SK08","7/22/2016","[{""ID"":""28552917"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4592120300","-151.0860131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12264","Bryoria pikei","20","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","8/9/2016","[{""ID"":""28552927"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4502796700","-151.0868131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11862","Biatora efflorescens","20","United States","Alaska","Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","USA: Alaska, Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","8/9/2016","[{""ID"":""28552123"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4549416100","-151.0955246000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12267","Cladonia ochrochlora","20","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","8/9/2016","[{""ID"":""28552933"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4502796700","-151.0868131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12271","Japewia tornoensis","20","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15","8/9/2016","[{""ID"":""28552941"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4502796700","-151.0868131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12353","Toensbergia leucococca","20","United States","Alaska","Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","USA: Alaska, Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","7/21/2016","[{""ID"":""28553105"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4401603500","-151.0329686000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10480","Fungi or Plantae","20","United States","Alaska","Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04","USA: Alaska, Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04","7/19/2016","[{""ID"":""26021401"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3503"",""CP"":""[ KNWRC3514 ] KNWRC3514 (box):[ KNWRC3503 ] KNWRC3503 (bag)"",""RK"":"""",""PA"":[]}]","60.4673548800","-151.0487529000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12288","Sphagnum papillosum","20","United States","Alaska","Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16","USA: Alaska, Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16","8/3/2016","[{""ID"":""28552975"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4498863600","-151.0685930000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11945","Ochrolechia szatalaensis","20","United States","Alaska","Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","USA: Alaska, Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","7/20/2016","[{""ID"":""28552289"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4539566800","-151.0499684000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12295","Plagiomnium medium","20","United States","Alaska","Soldotna, forest 940m southeast of Headquarters Lake, Slikok watershed project site SK17","USA: Alaska, Soldotna, forest 940m southeast of Headquarters Lake, Slikok watershed project site SK17","7/20/2016","[{""ID"":""28552989"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4494906100","-151.0503733000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11947","Peltigera aphthosa","20","United States","Alaska","Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","USA: Alaska, Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21","7/20/2016","[{""ID"":""28552293"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4539566800","-151.0499684000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10458","Fungi or Plantae","20","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14","7/18/2016","[{""ID"":""26021357"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3480"",""CP"":""[ KNWRC3512 ] KNWRC3512 (box):[ KNWRC3480 ] KNWRC3480 (bag)"",""RK"":"""",""PA"":[]},{""ID"":""26021868"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3481"",""CP"":""[ KNWRC3512 ] KNWRC3512 (box):[ KNWRC3481 ] KNWRC3481 (bag)"",""RK"":"""",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12313","Lecanora pulicaris","20","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","8/9/2016","[{""ID"":""28553025"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4413472900","-151.0876126000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10465","Fungi or Plantae","20","United States","Alaska","Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","USA: Alaska, Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22","8/9/2016","[{""ID"":""26021371"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3488"",""CP"":""[ KNWRC3512 ] KNWRC3512 (box):[ KNWRC3488 ] KNWRC3488 (bag)"",""RK"":"""",""PA"":[]}]","60.4504754000","-151.0959233000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12321","Ramalina roesleri","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28553041"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12322","Ramalina thrausta","20","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23","8/3/2016","[{""ID"":""28553043"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4409541000","-151.0693975000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10478","Fungi or Plantae","20","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41","7/21/2016","[{""ID"":""26021397"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3501"",""CP"":""[ KNWRC3513 ] KNWRC3513 (box):[ KNWRC3501 ] KNWRC3501 (bag)"",""RK"":"""",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12249","Leiocolea badensis","20","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site SK08","USA: Alaska, Soldotna, Ski Hill Road, Slikok watershed project site SK08","7/22/2016","[{""ID"":""28552897"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4592120300","-151.0860131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12252","Nephroma resupinatum","20","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site SK08","USA: Alaska, Soldotna, Ski Hill Road, Slikok watershed project site SK08","7/22/2016","[{""ID"":""28552903"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4592120300","-151.0860131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12333","Chaenotheca trichialis","20","United States","Alaska","Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","USA: Alaska, Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","7/21/2016","[{""ID"":""28553065"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4401603500","-151.0329686000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12335","Cliostomum griffithii","20","United States","Alaska","Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","USA: Alaska, Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","7/21/2016","[{""ID"":""28553069"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4401603500","-151.0329686000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:10488","Fungi or Plantae","20","United States","Alaska","Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","USA: Alaska, Soldotna, forest 2.3km southeast of Headquarters Lake, Slikok watershed project site SK25","7/21/2016","[{""ID"":""26021417"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""being processed"",""CD"":""condition not assessed"",""BC"":""KNWRC3511"",""CP"":""[ KNWRC3514 ] KNWRC3514 (box):[ KNWRC3511 ] KNWRC3511 (bag)"",""RK"":"""",""PA"":[]}]","60.4401603500","-151.0329686000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12092","Aulacomnium palustre","20","United States","Alaska","Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","USA: Alaska, Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30","8/3/2016","[{""ID"":""28552583"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4456171600","-151.0781040000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12151","Lecanora symmicta","20","United States","Alaska","Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","USA: Alaska, Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","7/26/2016","[{""ID"":""28552701"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4415429700","-151.0967203000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12153","Parmelia sulcata","20","United States","Alaska","Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","USA: Alaska, Soldotna, forest between Raven Ridge Trail and Central Peninsula landfill, Slikok watershed project site MG35","7/26/2016","[{""ID"":""28552705"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4415429700","-151.0967203000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11880","Pleurozium schreberi","20","United States","Alaska","Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","USA: Alaska, Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16","8/9/2016","[{""ID"":""28552159"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4549416100","-151.0955246000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12254","Peltigera conspersa nom. prov.","20","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site SK08","USA: Alaska, Soldotna, Ski Hill Road, Slikok watershed project site SK08","7/22/2016","[{""ID"":""28552907"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4592120300","-151.0860131000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11663","Peltigera aphthosa","20","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07","8/1/2016","[{""ID"":""28551715"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:11760","Isopterygiopsis muelleriana","20","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10","8/10/2016","[{""ID"":""28551915"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12231","Usnea lapponica","20","United States","Alaska","Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03","USA: Alaska, Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03","7/19/2016","[{""ID"":""28552861"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4677508500","-151.0669826000"
"http://creativecommons.org/publicdomain/zero/1.0/","KNWR:Herb:12305","Chaenothecopsis tasmanica","20","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22","8/9/2016","[{""ID"":""28553009"",""SF"":"""",""PN"":""whole organism"",""LC"":""1"",""DP"":""discarded"",""CD"":""Condition not assessed."",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","60.4413472900","-151.0876126000"
